sku,nombre,marca,categoria,precio_venta,precio_regular,tiene_precio_oh,descuento_pct,url_producto,url_imagen,fecha_extraccion
leche-gloria-zero-lacto-lata-390g-20402665,Leche GLORIA Zero Lacto Lata 390g,GLORIA,lacteos,4.4,4.4,False,0.0,https://www.plazavea.com.pe/leche-gloria-zero-lacto-lata-390g-20402665/p,https://plazavea.vteximg.com.br/arquivos/ids/35081606-184-184/20402665.jpg?v=639177613312170000,2026-09-16 21:11:47
mantequilla-sin-sal-gloria-paquete-180g,Mantequilla sin Sal GLORIA Paquete 180g,GLORIA,lacteos,9.5,10.49,False,9.44,https://www.plazavea.com.pe/mantequilla-sin-sal-gloria-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/34362460-184-184/20393023.jpg?v=639125060959400000,2026-09-16 21:11:47
mantequilla-con-sal-gloria-pote-180g,Mantequilla con Sal GLORIA Pote 180g,GLORIA,lacteos,10.7,11.9,False,10.08,https://www.plazavea.com.pe/mantequilla-con-sal-gloria-pote-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/34362458-184-184/20393013.jpg?v=639125060942500000,2026-09-16 21:11:47
leche-sin-lactosa-uht-laive-caja-946ml-20393007,Leche sin Lactosa UHT LAIVE Caja 946ml,LAIVE,lacteos,5.9,5.9,False,0.0,https://www.plazavea.com.pe/leche-sin-lactosa-uht-laive-caja-946ml-20393007/p,https://plazavea.vteximg.com.br/arquivos/ids/35081544-184-184/20393007.jpg?v=639177603854270000,2026-09-16 21:11:47
leche-descremada-uht-sbelt-caja-946ml-20393015,Leche Descremada UHT SBELT Caja 946ml,SBELT,lacteos,6.2,6.2,False,0.0,https://www.plazavea.com.pe/leche-descremada-uht-sbelt-caja-946ml-20393015/p,https://plazavea.vteximg.com.br/arquivos/ids/35081542-184-184/20393015.jpg?v=639180995442700000,2026-09-16 21:11:47
yogurt-laive-sin-lactosa-sabor-a-vainilla-botella-946g,Yogurt LAIVE sin Lactosa Sabor a Vainilla Bote...,LAIVE,lacteos,7.9,7.9,False,0.0,https://www.plazavea.com.pe/yogurt-laive-sin-lactosa-sabor-a-vainilla-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/27552407-184-184/20385693.jpg?v=638312960008530000,2026-09-16 21:11:47
yogurt-sbelt-sabor-a-vainilla-botella-946g,Yogurt SBELT Sabor a Vainilla Botella 946g,SBELT,lacteos,6.5,6.5,False,0.0,https://www.plazavea.com.pe/yogurt-sbelt-sabor-a-vainilla-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/27669123-184-184/20385701.jpg?v=638331793287900000,2026-09-16 21:11:47
yogurt-vakimu--pro-sabor-arandanos-pote-500g-20358395,Yogurt VAKIMU +Pro Sabor Arándanos Pote 500g,VAKIMU,lacteos,14.7,14.8,False,0.68,https://www.plazavea.com.pe/yogurt-vakimu--pro-sabor-arandanos-pote-500g-20358395/p,https://plazavea.vteximg.com.br/arquivos/ids/35909072-184-184/20358395.jpg?v=639232868901800000,2026-09-16 21:11:47
yogurt-vakimu--pro-sabor-a-fresa-pote-500g-20358389,Yogurt VAKIMU +Pro Sabor a Fresa Pote 500g,VAKIMU,lacteos,14.8,14.8,False,0.0,https://www.plazavea.com.pe/yogurt-vakimu--pro-sabor-a-fresa-pote-500g-20358389/p,https://plazavea.vteximg.com.br/arquivos/ids/35909071-184-184/20358389.jpg?v=639232868896530000,2026-09-16 21:11:47
yogurt-gloria-parcialmente-descremado-sabor-a-fresa-y-platano-botella-1-7kg,Yogurt Parcialmente Descremado GLORIA Fresa y ...,GLORIA,lacteos,9.2,10.3,False,10.68,https://www.plazavea.com.pe/yogurt-gloria-parcialmente-descremado-sabor-a-fresa-y-platano-botella-1-7kg/p,https://plazavea.vteximg.com.br/arquivos/ids/27473654-184-184/20358393.jpg?v=638931132248330000,2026-09-16 21:11:47
yogurt-sabor-a-fresa-sin-lactosa-laive-galonera-1-7kg,Yogurt Sabor a Fresa sin Lactosa LAIVE Galoner...,LAIVE,lacteos,12.5,12.5,False,0.0,https://www.plazavea.com.pe/yogurt-sabor-a-fresa-sin-lactosa-laive-galonera-1-7kg/p,https://plazavea.vteximg.com.br/arquivos/ids/27457342-184-184/20365893.jpg?v=638291300016570000,2026-09-16 21:11:47
yogurt-bebible-laive-sabor-a-vainilla-galonera-17kg-20365890,Yogurt Bebible LAIVE Sabor a Vainilla Galonera...,LAIVE,lacteos,10.9,10.9,False,0.0,https://www.plazavea.com.pe/yogurt-bebible-laive-sabor-a-vainilla-galonera-17kg-20365890/p,https://plazavea.vteximg.com.br/arquivos/ids/35661688-184-184/20365890.jpg?v=639220838759230000,2026-09-16 21:12:10
yogurt-laive-sbelt-sabor-a-vainilla-galonera-1-7kg,Yogurt LAIVE Sbelt Sabor a Vainilla Galonera 1...,LAIVE,lacteos,11.8,11.8,False,0.0,https://www.plazavea.com.pe/yogurt-laive-sbelt-sabor-a-vainilla-galonera-1-7kg/p,https://plazavea.vteximg.com.br/arquivos/ids/27457340-184-184/20365881.jpg?v=638291299150870000,2026-09-16 21:12:10
leche-deslactosada-light-danlac-botella-900ml-20352482,Leche Deslactosada Light DANLAC Botella 900ml,DANLAC,lacteos,8.5,8.5,False,0.0,https://www.plazavea.com.pe/leche-deslactosada-light-danlac-botella-900ml-20352482/p,https://plazavea.vteximg.com.br/arquivos/ids/35081514-184-184/20352482.jpg?v=639177603143170000,2026-09-16 21:12:10
mezcla-lactea-light-bonle-caja-480g-paquete-6un-20329462,Mezcla Láctea Light BONLÉ Caja 480g Paquete 6u...,BONLÉ,lacteos,19.9,22.2,False,10.36,https://www.plazavea.com.pe/mezcla-lactea-light-bonle-caja-480g-paquete-6un-20329462/p,https://plazavea.vteximg.com.br/arquivos/ids/35392779-184-184/20329462.jpg?v=639201616516930000,2026-09-16 21:12:10
mezcla-lactea-sin-lactosa-bonle-caja-480g-paquete-6un-20327786,Mezcla Láctea sin Lactosa BONLÉ Caja 480g Paqu...,BONLÉ,lacteos,19.9,22.9,False,13.1,https://www.plazavea.com.pe/mezcla-lactea-sin-lactosa-bonle-caja-480g-paquete-6un-20327786/p,https://plazavea.vteximg.com.br/arquivos/ids/35081509-184-184/20327786.jpg?v=639177602972770000,2026-09-16 21:12:10
yogurt-griego-descremado-danlac-sabor-a-arandanos-frasco-900g-20326475,Yogurt Griego Descremado DANLAC Sabor a Aránda...,DANLAC,lacteos,17.5,18.9,False,7.41,https://www.plazavea.com.pe/yogurt-griego-descremado-danlac-sabor-a-arandanos-frasco-900g-20326475/p,https://plazavea.vteximg.com.br/arquivos/ids/34061601-184-184/20326475.jpg?v=639087616449170000,2026-09-16 21:12:10
yogurt-bebible-gloria-sabor-a-vainilla-botella-946g,Yogurt Bebible GLORIA Sabor a Vainilla Botella...,GLORIA,lacteos,6.0,6.3,False,4.76,https://www.plazavea.com.pe/yogurt-bebible-gloria-sabor-a-vainilla-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/34361311-184-184/20326321.jpg?v=639125053153470000,2026-09-16 21:12:10
yogurt-bebible-gloria-sabor-a-fresa-botella-946g,Yogurt Bebible GLORIA Sabor a Fresa Botella 94...,GLORIA,lacteos,6.0,6.3,False,4.76,https://www.plazavea.com.pe/yogurt-bebible-gloria-sabor-a-fresa-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/34361302-184-184/20326320.jpg?v=639125053075570000,2026-09-16 21:12:10
yogurt-parcialmente-descremado-gloria-guanabana-galonera-1-6kg,Yogurt Parcialmente Descremado GLORIA Guanában...,GLORIA,lacteos,9.2,10.3,False,10.68,https://www.plazavea.com.pe/yogurt-parcialmente-descremado-gloria-guanabana-galonera-1-6kg/p,https://plazavea.vteximg.com.br/arquivos/ids/34361300-184-184/20326309.jpg?v=639125053051700000,2026-09-16 21:12:10
yogurt-batido-gloria-griego-sabor-mango-vaso-120g,Yogurt Batido GLORIA Griego Sabor Mango Vaso 1...,GLORIA,lacteos,1.8,1.99,False,9.55,https://www.plazavea.com.pe/yogurt-batido-gloria-griego-sabor-mango-vaso-120g/p,https://plazavea.vteximg.com.br/arquivos/ids/22976324-184-184/20326291.jpg?v=638059744826670000,2026-09-16 21:12:10
yogurt-battimix-gloria-fresa-con-bolitas-de-chocolate-vaso-146g,Yogurt Battimix GLORIA Fresa con Bolitas de Ch...,GLORIA,lacteos,3.0,3.0,False,0.0,https://www.plazavea.com.pe/yogurt-battimix-gloria-fresa-con-bolitas-de-chocolate-vaso-146g/p,https://plazavea.vteximg.com.br/arquivos/ids/34760945-184-184/20295426.jpg?v=639154311720500000,2026-09-16 21:12:10
yogurt-parcialmente-descremado-gloria-sabor-a-vainilla-botella-180g-paquete-6un,Yogurt Parcialmente Descremado GLORIA Sabor a ...,GLORIA,lacteos,10.3,10.5,False,1.9,https://www.plazavea.com.pe/yogurt-parcialmente-descremado-gloria-sabor-a-vainilla-botella-180g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/34361103-184-184/20295424.jpg?v=639125051902100000,2026-09-16 21:12:10
yogur-battimix-gloria-vainilla-con-hojuelas-vaso-144g,Yogur Battimix GLORIA Vainilla con Hojuelas Va...,GLORIA,lacteos,3.0,3.0,False,0.0,https://www.plazavea.com.pe/yogur-battimix-gloria-vainilla-con-hojuelas-vaso-144g/p,https://plazavea.vteximg.com.br/arquivos/ids/34760943-184-184/20295423.jpg?v=639154311702470000,2026-09-16 21:12:10
yogurt-probiotico-de-fresa-laive-botella-180g,Yogurt Probiótico de Fresa LAIVE Botella 180g,LAIVE,lacteos,1.8,1.99,False,9.55,https://www.plazavea.com.pe/yogurt-probiotico-de-fresa-laive-botella-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/34361036-184-184/20283149.jpg?v=639125051421500000,2026-09-16 21:12:10
mezcla-lactea-ideal-cremosita-lata-390g-20282484,Mezcla Láctea IDEAL Cremosita Lata 390g,IDEAL,lacteos,4.0,4.0,False,0.0,https://www.plazavea.com.pe/mezcla-lactea-ideal-cremosita-lata-390g-20282484/p,https://plazavea.vteximg.com.br/arquivos/ids/35081494-184-184/20282484.jpg?v=639177602565500000,2026-09-16 21:12:10
mantequilla-sin-sal-laive-barra-180g,Mantequilla sin Sal LAIVE Barra 180g,LAIVE,lacteos,9.5,10.4,False,8.65,https://www.plazavea.com.pe/mantequilla-sin-sal-laive-barra-180g/p,https://vivanda.vteximg.com.br/arquivos/Alto_saturadas.png?v=123,2026-09-16 21:12:10
yogurt-slim-gloria-sabor-a-vainilla-galonera-1-6kg-20266229,Yogurt Slim GLORIA Sabor a Vainilla Galonera 1...,GLORIA,lacteos,10.9,11.2,False,2.68,https://www.plazavea.com.pe/yogurt-slim-gloria-sabor-a-vainilla-galonera-1-6kg-20266229/p,https://plazavea.vteximg.com.br/arquivos/ids/34360472-184-184/20266229.jpg?v=639125048168600000,2026-09-16 21:12:10
mantequilla-gloria-caja-90g,Mantequilla GLORIA Caja 90g,GLORIA,lacteos,6.9,6.9,False,0.0,https://www.plazavea.com.pe/mantequilla-gloria-caja-90g/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:12:10
yogurt-probiotico-laive-sabor-a-vainilla-botella-180g,Yogurt Probiótico LAIVE Sabor a Vainilla Botel...,LAIVE,lacteos,1.8,1.99,False,9.55,https://www.plazavea.com.pe/yogurt-probiotico-laive-sabor-a-vainilla-botella-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/34360345-184-184/20257691.jpg?v=639125046716100000,2026-09-16 21:12:10
leche-parcialmente-descremada-uht-vigor-bolsa-800ml-20202148,Leche Parcialmente Descremada UHT VIGOR Bolsa ...,VIGOR,lacteos,4.7,4.99,False,5.81,https://www.plazavea.com.pe/leche-parcialmente-descremada-uht-vigor-bolsa-800ml-20202148/p,https://plazavea.vteximg.com.br/arquivos/ids/35081465-184-184/20202148.jpg?v=639177601707730000,2026-09-16 21:12:10
yogurt-danlac-frutado-frutos-del-bosque-botella-900g,Yogurt Frutado DANLAC con Frutos del Bosque Bo...,DANLAC,lacteos,9.9,10.9,False,9.17,https://www.plazavea.com.pe/yogurt-danlac-frutado-frutos-del-bosque-botella-900g/p,https://plazavea.vteximg.com.br/arquivos/ids/34330681-184-184/20100514.jpg?v=639124899924000000,2026-09-16 21:12:10
mantequilla-plusa-100-natural-caja-200gr,Mantequilla PLUSA 100% Natural Barra 200g,PLUSA,lacteos,15.3,15.3,False,0.0,https://www.plazavea.com.pe/mantequilla-plusa-100-natural-caja-200gr/p,https://vivanda.vteximg.com.br/arquivos/Alto_saturadas.png?v=123,2026-09-16 21:12:10
margarina-manty-clasica-pote-330gr,Margarina MANTY Clásica Pote 300g,MANTY,lacteos,5.4,5.4,False,0.0,https://www.plazavea.com.pe/margarina-manty-clasica-pote-330gr/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:12:10
crema-de-leche-nestle-lata-300g,Crema de Leche NESTLÉ Lata 300g,NESTLÉ,lacteos,10.4,10.9,False,4.59,https://www.plazavea.com.pe/crema-de-leche-nestle-lata-300g/p,https://vivanda.vteximg.com.br/arquivos/Alto_saturadas.png?v=123,2026-09-16 21:12:10
leche-uht-gloria-ninos-pack-3un-x-1l,Leche UHT GLORIA Niños DHA Caja 1L Paquete 3un,GLORIA,lacteos,16.2,16.2,False,0.0,https://www.plazavea.com.pe/leche-uht-gloria-ninos-pack-3un-x-1l/p,https://plazavea.vteximg.com.br/arquivos/ids/35081440-184-184/20083790.jpg?v=639177601016070000,2026-09-16 21:12:10
huevos-de-gallina-la-calera-pardos-jumbo-bandeja-15un-2308,Huevos de Gallina LA CALERA Pardos Jumbo Bande...,LA CALERA,lacteos,11.9,12.9,False,7.75,https://www.plazavea.com.pe/huevos-de-gallina-la-calera-pardos-jumbo-bandeja-15un-2308/p,https://plazavea.vteximg.com.br/arquivos/ids/35462935-184-184/2308.jpg?v=639207698426900000,2026-09-16 21:12:10
leche-fresca-danlac-botella-900ml,Leche Entera Pasteurizada DANLAC Botella 900ml,DANLAC,lacteos,7.8,7.8,False,0.0,https://www.plazavea.com.pe/leche-fresca-danlac-botella-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/35081450-184-184/28547.jpg?v=639177601309630000,2026-09-16 21:12:10
huevos-de-codorniz-bells-bandeja-18un,Huevos de Codorniz BELL'S Bandeja 18un,BELL'S,lacteos,6.9,6.9,False,0.0,https://www.plazavea.com.pe/huevos-de-codorniz-bells-bandeja-18un/p,https://plazavea.vteximg.com.br/arquivos/ids/8125864-184-184/18656.jpg?v=637829557841300000,2026-09-16 21:12:10
leche-entera-uht-bazo-velarde-caja-946ml-paquete-3un-20633791,Leche Entera UHT BAZO VELARDE Caja 946ml Paque...,BAZO VELARDE,lacteos,19.5,19.5,False,0.0,https://www.plazavea.com.pe/leche-entera-uht-bazo-velarde-caja-946ml-paquete-3un-20633791/p,https://plazavea.vteximg.com.br/arquivos/ids/34923835-184-184/20633791.jpg?v=639168105625000000,2026-09-16 21:12:10
yogurt-griego-kefir-deslactosado-duman-vainilla-bebible-botella-900ml-20569491,Yogurt Griego Kéfir Deslactosado DUMAN Vainill...,DUMAN,lacteos,17.9,17.9,False,0.0,https://www.plazavea.com.pe/yogurt-griego-kefir-deslactosado-duman-vainilla-bebible-botella-900ml-20569491/p,https://plazavea.vteximg.com.br/arquivos/ids/34471616-184-184/20569491.jpg?v=639130822567300000,2026-09-16 21:12:10
yogurt-griego-kefir-deslactosado-duman-frutos-del-bosque-botella-900ml-20569492,Yogurt Griego Kéfir Deslactosado DUMAN Frutos ...,DUMAN,lacteos,17.9,17.9,False,0.0,https://www.plazavea.com.pe/yogurt-griego-kefir-deslactosado-duman-frutos-del-bosque-botella-900ml-20569492/p,https://plazavea.vteximg.com.br/arquivos/ids/34471615-184-184/20569492.jpg?v=639130822560870000,2026-09-16 21:12:10
yogurt-griego-kefir-deslactosado-duman-fresa-bebible-botella-900ml-20569494,Yogurt Griego Kéfir Deslactosado DUMAN Fresa B...,DUMAN,lacteos,17.9,17.9,False,0.0,https://www.plazavea.com.pe/yogurt-griego-kefir-deslactosado-duman-fresa-bebible-botella-900ml-20569494/p,https://plazavea.vteximg.com.br/arquivos/ids/34471614-184-184/20569494.jpg?v=639130822552700000,2026-09-16 21:12:10
yogurt-griego-kefir-bebible-duman-natural-botella-900ml-20569493,Yogurt Griego Kéfir Bebible DUMAN Natural Bote...,DUMAN,lacteos,17.9,17.9,False,0.0,https://www.plazavea.com.pe/yogurt-griego-kefir-bebible-duman-natural-botella-900ml-20569493/p,https://plazavea.vteximg.com.br/arquivos/ids/34471613-184-184/20569493.jpg?v=639130822546000000,2026-09-16 21:12:10
yogurt-parcialmente-descremado-gloria-sabor-pina-botella-946g-20568904,Yogurt Parcialmente Descremado GLORIA Sabor Pi...,GLORIA,lacteos,6.0,6.3,False,4.76,https://www.plazavea.com.pe/yogurt-parcialmente-descremado-gloria-sabor-pina-botella-946g-20568904/p,https://plazavea.vteximg.com.br/arquivos/ids/34470894-184-184/20568904.jpg?v=639130818798830000,2026-09-16 21:12:10
leche-entera-uht-bazo-velarde-bolsa-800ml-20566673,Leche Entera UHT BAZO VELARDE Bolsa 800ml,BAZO VELARDE,lacteos,5.1,5.5,False,7.27,https://www.plazavea.com.pe/leche-entera-uht-bazo-velarde-bolsa-800ml-20566673/p,https://plazavea.vteximg.com.br/arquivos/ids/35081673-184-184/20566673.jpg?v=639177614153600000,2026-09-16 21:12:10
yogurt-batido-gloria-griegosabor-maracuya-bolsa-800g,Yogurt Batido GLORIA Griego  Sabor Maracuyá Bo...,GLORIA,lacteos,6.5,6.9,False,5.8,https://www.plazavea.com.pe/yogurt-batido-gloria-griegosabor-maracuya-bolsa-800g/p,https://plazavea.vteximg.com.br/arquivos/ids/34370626-184-184/20564859.jpg?v=639125110265930000,2026-09-16 21:12:10
yogurt-griego-laive-frutos-rojos-botella-1-5kg,Yogurt Griego LAIVE Frutos Rojos Botella 1.5Kg,LAIVE,lacteos,15.9,18.5,False,14.05,https://www.plazavea.com.pe/yogurt-griego-laive-frutos-rojos-botella-1-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/32417197-184-184/20565400.jpg?v=638950587010670000,2026-09-16 21:12:10
leche-reconstituida-gloria-con-quinua-kiwicha-y-canihua-lata-390g-paquete-6un-20506410,"Leche Reconstituida GLORIA con Quinua, Kiwicha...",GLORIA,lacteos,22.7,23.3,False,2.58,https://www.plazavea.com.pe/leche-reconstituida-gloria-con-quinua-kiwicha-y-canihua-lata-390g-paquete-6un-20506410/p,https://plazavea.vteximg.com.br/arquivos/ids/35081665-184-184/20506410.jpg?v=639177614036370000,2026-09-16 21:12:10
yogurt-frutado-tigo-deslactosado-tropical-frasco-850g,Yogurt Frutado TIGO Deslactosado Tropical Fras...,TIGO,lacteos,11.4,11.99,False,4.92,https://www.plazavea.com.pe/yogurt-frutado-tigo-deslactosado-tropical-frasco-850g/p,https://plazavea.vteximg.com.br/arquivos/ids/34367604-184-184/20504517.jpg?v=639125092830070000,2026-09-16 21:12:10
bebida-lactea-gloria-pro-power-dark-choco-botella-320ml-paquete-6un-20503431,Bebida Láctea GLORIA Pro Power Dark Choco Bote...,GLORIA,lacteos,36.9,42.5,False,13.18,https://www.plazavea.com.pe/bebida-lactea-gloria-pro-power-dark-choco-botella-320ml-paquete-6un-20503431/p,https://plazavea.vteximg.com.br/arquivos/ids/35081646-184-184/20503431.jpg?v=639177613845300000,2026-09-16 21:12:10
bebida-de-almendras-laive-vio-bolsa-800ml-20500754,Bebida de Almendras LAIVE Vio Bolsa 800ml,LAIVE,lacteos,6.9,7.0,False,1.43,https://www.plazavea.com.pe/bebida-de-almendras-laive-vio-bolsa-800ml-20500754/p,https://plazavea.vteximg.com.br/arquivos/ids/35081638-184-184/20500754.jpg?v=639177613751800000,2026-09-16 21:12:10
leche-parcialmente-deslactosada-uht-vigor-bolsa-800ml-20469084,Leche Parcialmente Deslactosada UHT VIGOR Bols...,VIGOR,lacteos,4.7,5.3,False,11.32,https://www.plazavea.com.pe/leche-parcialmente-deslactosada-uht-vigor-bolsa-800ml-20469084/p,https://plazavea.vteximg.com.br/arquivos/ids/35081637-184-184/20469084.jpg?v=639177613726070000,2026-09-16 21:12:10
yogurt-frutado-danlac-con-chirimoya-botella-900g-20466142,Yogurt Frutado DANLAC con Chirimoya Botella 90...,DANLAC,lacteos,9.9,10.9,False,9.17,https://www.plazavea.com.pe/yogurt-frutado-danlac-con-chirimoya-botella-900g-20466142/p,https://plazavea.vteximg.com.br/arquivos/ids/34061614-184-184/20466142.jpg?v=639087616547430000,2026-09-16 21:12:10
bebida-de-leche-uht-gloria-actiavena-caja-946ml-20464643,Bebida de Leche UHT GLORIA Actiavena Caja 946m...,GLORIA,lacteos,6.2,6.29,False,1.43,https://www.plazavea.com.pe/bebida-de-leche-uht-gloria-actiavena-caja-946ml-20464643/p,https://plazavea.vteximg.com.br/arquivos/ids/35081629-184-184/20464643.jpg?v=639177613609900000,2026-09-16 21:12:10
trapeador-giratorio-con-autoexprimidor-para-cuidado-diario-de-superficies-del-hogar-y-notas-102254536,Trapeador Giratorio con Autoexprimidor para Cu...,GRUPO LIUS,limpieza,69.9,175.0,False,60.06,https://www.plazavea.com.pe/trapeador-giratorio-con-autoexprimidor-para-cuidado-diario-de-superficies-del-hogar-y-notas-102254536/p,https://plazavea.vteximg.com.br/arquivos/ids/35707701-184-184/imageUrl_1.jpg?v=639222843794970000,2026-09-16 21:12:31
tapiz-de-piso-45x60-talla-m-para-mascotas-cuidado-interior-del-hogar-y-papel-regalo-102029225,Tapiz de Piso 45x60 Talla M para Mascotas Cuid...,RYBIU IMPORT,limpieza,79.9,200.0,False,60.05,https://www.plazavea.com.pe/tapiz-de-piso-45x60-talla-m-para-mascotas-cuidado-interior-del-hogar-y-papel-regalo-102029225/p,https://plazavea.vteximg.com.br/arquivos/ids/34501335-184-184/imageUrl_1.jpg?v=639131689891600000,2026-09-16 21:12:31
juego-organizador-aseo-4-piezas-negro-para-espacios-del-hogar-actual-plus-y-papel-regalo-102001945,Juego Organizador Aseo 4 Piezas Negro para Esp...,RYBIU IMPORT,limpieza,113.0,283.0,False,60.07,https://www.plazavea.com.pe/juego-organizador-aseo-4-piezas-negro-para-espacios-del-hogar-actual-plus-y-papel-regalo-102001945/p,https://plazavea.vteximg.com.br/arquivos/ids/34295174-184-184/imageUrl_1.jpg?v=639120637797970000,2026-09-16 21:12:31
pack6-modulo-organizador-aseo-4-piezas-negro-para-espacios-del-hogar-actual-plus-y-papel-regalo-102000970,Pack6 Modulo Organizador Aseo 4 Piezas Negro p...,RYBIU IMPORT,limpieza,647.0,1618.0,False,60.01,https://www.plazavea.com.pe/pack6-modulo-organizador-aseo-4-piezas-negro-para-espacios-del-hogar-actual-plus-y-papel-regalo-102000970/p,https://plazavea.vteximg.com.br/arquivos/ids/34290090-184-184/imageUrl_1.jpg?v=639120498002900000,2026-09-16 21:12:31
pack2-serie-organizadora-aseo-4-piezas-negro-para-espacios-del-hogar-actual-y-regalo-sticker-102000936,Pack2 Serie Organizadora Aseo 4 Piezas Negro p...,RYBIU IMPORT,limpieza,276.0,613.0,False,54.98,https://www.plazavea.com.pe/pack2-serie-organizadora-aseo-4-piezas-negro-para-espacios-del-hogar-actual-y-regalo-sticker-102000936/p,https://plazavea.vteximg.com.br/arquivos/ids/34289919-184-184/imageUrl_1.jpg?v=639120497244300000,2026-09-16 21:12:31
juego-organizador-aseo-4-piezas-plateado-para-espacios-del-hogar-actual-plus-y-papel-regalo-102000874,Juego Organizador Aseo 4 Piezas Plateado para ...,RYBIU IMPORT,limpieza,113.0,283.0,False,60.07,https://www.plazavea.com.pe/juego-organizador-aseo-4-piezas-plateado-para-espacios-del-hogar-actual-plus-y-papel-regalo-102000874/p,https://plazavea.vteximg.com.br/arquivos/ids/34289609-184-184/imageUrl_1.jpg?v=639120496109330000,2026-09-16 21:12:31
basculas-de-pesaje-del-hogar-digital-del-led-180-kg-a-pilas-balanza-101757367,Básculas De Pesaje Del Hogar Digital Del Led 1...,GENÉRICO,limpieza,32.0,65.0,False,50.77,https://www.plazavea.com.pe/basculas-de-pesaje-del-hogar-digital-del-led-180-kg-a-pilas-balanza-101757367/p,https://plazavea.vteximg.com.br/arquivos/ids/32892963-184-184/image-0.jpg?v=638979717269000000,2026-09-16 21:12:31
basculas-de-pesaje-del-hogar-digital-del-led-180-kg-recargable-balanza-101757240,Básculas de Pesaje Del Hogar Digital del Led 1...,GENÉRICO,limpieza,39.0,50.0,False,22.0,https://www.plazavea.com.pe/basculas-de-pesaje-del-hogar-digital-del-led-180-kg-recargable-balanza-101757240/p,https://plazavea.vteximg.com.br/arquivos/ids/32891605-184-184/image-0.jpg?v=638979716457400000,2026-09-16 21:12:31
removedor-de-callos-cuidado-de-pies-recargable-101632817,Removedor de Callos Cuidado de Pies recargable,GENÉRICO,limpieza,89.0,89.0,False,0.0,https://www.plazavea.com.pe/removedor-de-callos-cuidado-de-pies-recargable-101632817/p,https://plazavea.vteximg.com.br/arquivos/ids/32159986-184-184/imageUrl_1.jpg?v=638936875830300000,2026-09-16 21:12:31
filtro-purificador-de-agua-pura-para-ducha-elimina-cloro-piel-y-cabello-suave-y-brillo-101630827,PURA Beauty Ducha - Filtro Anticloro Purificad...,PURA,limpieza,109.9,270.0,False,59.3,https://www.plazavea.com.pe/filtro-purificador-de-agua-pura-para-ducha-elimina-cloro-piel-y-cabello-suave-y-brillo-101630827/p,https://plazavea.vteximg.com.br/arquivos/ids/32784982-184-184/Image-1.jpg?v=638972631481500000,2026-09-16 21:12:31
basculas-de-pesaje-del-hogar-digital-del-led-180-kg-recargable-balanza-101564168,Básculas de Pesaje Del Hogar Digital del Led 1...,GENÉRICO,limpieza,58.0,68.0,False,14.71,https://www.plazavea.com.pe/basculas-de-pesaje-del-hogar-digital-del-led-180-kg-recargable-balanza-101564168/p,https://plazavea.vteximg.com.br/arquivos/ids/31847389-184-184/image-bc7fff49d9cc4f7f97acfec75ca3f913.jpg?v=638901861761100000,2026-09-16 21:12:31
basculas-de-pesaje-del-hogar-digital-del-led-180-kg-a-pilas-balanza-101564164,Básculas De Pesaje Del Hogar Digital Del Led 1...,GENÉRICO,limpieza,32.0,65.0,False,50.77,https://www.plazavea.com.pe/basculas-de-pesaje-del-hogar-digital-del-led-180-kg-a-pilas-balanza-101564164/p,https://plazavea.vteximg.com.br/arquivos/ids/31847352-184-184/image-36fcd6a8306d4b32b29ee35685a5e225.jpg?v=638901861594130000,2026-09-16 21:12:31
